,Text,Class,Score
312,Um in my free time I like to um write for the Tech and a be edit um articles at the um the student newspaper for the student newspaper,0,0.4716025486650735
313,Um I also like to bake and like um like exercising and running stuff like that,0,0.4716025486650735
314,So currently I'm looking for an internship for the summer,0,0.09444753853762607
315,Um I actually um I'm exploring like the industry side of um like computer science ummm and I think that if I find a position or if I find like the industry side like really suits me that I would want to go for like um being hired by a company after I graduate,0,0.11320191250810435
316,Ok,0,0.2387154408523499
317,Soo this I guess this happens quite a bit during a my stint as um campus life editor of the Tech,0,0.4316075683376617
318,So a what happens is um like um for my section I have to a make sure that the publication is like going out on time,0,0.1768600974688769
319,So um one time I demonstrated leadership was in getting a um column for for the campus life section,0,0.09444753853762607
320,So there was a um the precedent of the Pan-Hellenic society um want to have like a column in the Tech for Greek life,0,0.060661407047331486
321,And so um I negotiated with her to like um sort to arrange how the column would work because like um I guess we both had the same like um intent of how we should like publish articles but her ideas were slightly different from mine in that she if your original idea was that she wanted to I could it was kind of like advertisement in the Tech and um people like like the Tech is a newspaper you don’t like necessarily want articles to be like advertising sororities so we made a deal with her to like um write articles that would be more about the personal side and not like um to avertisey,0,0.43722042557844615
322,Hmm Ah,0,0.2387154408523499
323,Um I guess again probably using um let me see,0,0.4316075683376617
324,ok so I guess again on for the Tech cause it's like my major leadership my pretty main extracurricular,1,0.6100299707868481
325,Um I guess um what happened was um shit um I really don’t know how to answer these type of questions sorry,1,0.531679296916699
326,Um,0,0.2387154408523499
327,Um,0,0.2387154408523499
328,Ok I guess I'll go back to high school then,0,0.4316075683376617
329,So in high school I was on the cross country team and um so what happened was we a like we're we're competing right so we um so we had to like um train in groups so on so on team sports and what happened was kind of that the um so there's a girls team and a boys team and like um the boys team a was i guess people the boys were like motivated and things like that and like they would um and the girls team was like less motivated and wha and so since they were less motivated they would do stuff like if the coach asked you to like run around this block than they would like sort of cut take short cuts and stuff like that,0,0.43722042557844615
330,Um I guess what happened was my um there was another student on the team who was also who was also like really motivated and I wanted to improve running so I think initially I guess we sort of tried asking people like Hey um could you not do that? but eventually what happened was I guess we me and the other more motivated girl trained with the boys team because that was really the only way like I mean there's there's motivating people but in the sense like they have to want to do it themselves so I guess that's what happened,1,0.5573395298278505
